Time,Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_External
2855763.0,-124.45652770996094,-123.58358764648438,13.7991304397583,126.17146301269531,77.51121520996094,-17.289358139038086,44.5265007019043
2855767.0,-124.36210632324219,-123.582763671875,13.862607955932617,126.08761596679688,77.57077026367188,-17.255090713500977,44.497676849365234
2855771.0,-124.26659393310547,-123.58170318603516,13.926051139831543,126.00309753417969,77.63066101074219,-17.220449447631836,44.46773910522461
2855775.0,-124.17039489746094,-123.58045959472656,13.989291191101074,125.91812133789062,77.69071197509766,-17.185523986816406,44.43696594238281
2855779.0,-124.0738296508789,-123.57904052734375,14.052221298217773,125.83282470703125,77.7508544921875,-17.15036964416504,44.405548095703125
2855783.0,-123.97708892822266,-123.57746887207031,14.114770889282227,125.74728393554688,77.81099700927734,-17.11502456665039,44.37364196777344
2855787.0,-123.88030242919922,-123.57574462890625,14.176900863647461,125.66156005859375,77.87112426757812,-17.079509735107422,44.341346740722656
2855791.0,-123.78356170654297,-123.57389831542969,14.238582611083984,125.57567596435547,77.93122100830078,-17.04383659362793,44.30874252319336
2855795.0,-123.6869125366211,-123.57190704345703,14.299806594848633,125.48967742919922,77.99125671386719,-17.008014678955078,44.27585220336914
2855799.0,-123.59039306640625,-123.56981658935547,14.360563278198242,125.40351867675781,78.05123901367188,-16.972047805786133,44.24270248413086
2855803.0,-123.4940185546875,-123.56758880615234,14.420846939086914,125.31725311279297,78.11116790771484,-16.935937881469727,44.209293365478516
2855807.0,-123.3978042602539,-123.56523895263672,14.480656623840332,125.23088073730469,78.17101287841797,-16.899686813354492,44.175655364990234
2855811.0,-123.3017349243164,-123.5627670288086,14.539990425109863,125.14437866210938,78.23080444335938,-16.86329460144043,44.141780853271484
2855815.0,-123.20586395263672,-123.56018829345703,14.598846435546875,125.05776977539062,78.29053497314453,-16.826763153076172,44.10768127441406
2855819.0,-123.11014556884766,-123.55746459960938,14.657227516174316,124.9710464477539,78.3501968383789,-16.79009437561035,44.07334899902344
2855823.0,-123.01458740234375,-123.55464172363281,14.715130805969238,124.88420104980469,78.40980529785156,-16.753286361694336,44.038795471191406
2855827.0,-122.91919708251953,-123.55168914794922,14.77255916595459,124.79727172851562,78.46935272216797,-16.716339111328125,44.00401306152344
2855831.0,-122.823974609375,-123.54861450195312,14.829508781433105,124.71019744873047,78.5288314819336,-16.67925262451172,43.9690055847168
2855835.0,-122.72892761230469,-123.5454330444336,14.885982513427734,124.623046875,78.5882568359375,-16.642026901245117,43.93377685546875
2855839.0,-122.63404083251953,-123.54212951660156,14.941983222961426,124.5357666015625,78.64762115478516,-16.604665756225586,43.89832305908203
2855843.0,-122.53932189941406,-123.5386962890625,14.99750804901123,124.44839477539062,78.70692443847656,-16.567169189453125,43.862648010253906
2855847.0,-122.44476318359375,-123.53516387939453,15.052558898925781,124.36093139648438,78.76615905761719,-16.52953338623047,43.82675552368164
2855851.0,-122.35039520263672,-123.53150177001953,15.107133865356445,124.2733383178711,78.82534790039062,-16.49176025390625,43.7906379699707
2855855.0,-122.25617980957031,-123.52771759033203,15.161239624023438,124.1856689453125,78.88446807861328,-16.4538516998291,43.754302978515625
2855859.0,-122.1621322631836,-123.52381134033203,15.214869499206543,124.09786987304688,78.94354248046875,-16.41580581665039,43.71774673461914
2855863.0,-122.06825256347656,-123.51979064941406,15.268027305603027,124.00999450683594,79.00257110595703,-16.377626419067383,43.68097686767578
2855867.0,-121.97454071044922,-123.51567077636719,15.320713996887207,123.9220199584961,79.06153106689453,-16.339309692382812,43.64398956298828
2855871.0,-121.88099670410156,-123.51140594482422,15.372928619384766,123.83393859863281,79.12043762207031,-16.300857543945312,43.60678482055664
2855875.0,-121.78762817382812,-123.50703430175781,15.424671173095703,123.74576568603516,79.1792984008789,-16.262269973754883,43.569366455078125
2855879.0,-121.69442749023438,-123.50255584716797,15.475945472717285,123.65750122070312,79.23809814453125,-16.223548889160156,43.53173065185547
2855883.0,-121.60138702392578,-123.49793243408203,15.526748657226562,123.56914520263672,79.29684448242188,-16.184694290161133,43.4938850402832
2855887.0,-121.50850677490234,-123.49320983886719,15.577079772949219,123.48069763183594,79.35554504394531,-16.14570426940918,43.4558219909668
2855891.0,-121.41580963134766,-123.48837280273438,15.626941680908203,123.39215087890625,79.41419982910156,-16.10658073425293,43.41755294799805
2855895.0,-121.32327270507812,-123.48341369628906,15.676336288452148,123.30350494384766,79.47279357910156,-16.06732177734375,43.379066467285156
2855899.0,-121.23090362548828,-123.47833251953125,15.725260734558105,123.21478271484375,79.53134155273438,-16.027931213378906,43.340370178222656
2855903.0,-121.1386947631836,-123.47314453125,15.773717880249023,123.1259765625,79.58984375,-15.988407135009766,43.30146789550781
2855907.0,-121.04666137695312,-123.46782684326172,15.821704864501953,123.03707885742188,79.6482925415039,-15.948749542236328,43.262351989746094
2855911.0,-120.95479583740234,-123.46240234375,15.869222640991211,122.94808959960938,79.70670318603516,-15.908958435058594,43.22303009033203
2855915.0,-120.86309814453125,-123.45685577392578,15.916274070739746,122.85902404785156,79.76506042480469,-15.869037628173828,43.18349838256836
2855919.0,-120.77155303955078,-123.45120239257812,15.962857246398926,122.76986694335938,79.82337188720703,-15.82898235321045,43.14375686645508
2855923.0,-120.68018341064453,-123.44542694091797,16.008974075317383,122.68063354492188,79.88164520263672,-15.788795471191406,43.10381317138672
2855927.0,-120.58899688720703,-123.43953704833984,16.05462074279785,122.59132385253906,79.93985748291016,-15.7484769821167,43.063663482666016
2855931.0,-120.49795532226562,-123.43350982666016,16.099802017211914,122.50191497802734,79.998046875,-15.708026885986328,43.02330780029297
2855935.0,-120.40709686279297,-123.4273910522461,16.144515991210938,122.41243743896484,80.05616760253906,-15.66744327545166,42.982749938964844
2855939.0,-120.31639099121094,-123.42115020751953,16.188764572143555,122.32288360595703,80.11426544189453,-15.626729965209961,42.94198226928711
2855943.0,-120.22586822509766,-123.41478729248047,16.2325439453125,122.23326110839844,80.17230987548828,-15.585886001586914,42.9010124206543
2855947.0,-120.13550567626953,-123.40830993652344,16.275859832763672,122.14354705810547,80.23031616210938,-15.544909477233887,42.85984420776367
2855951.0,-120.04530334472656,-123.40172576904297,16.318706512451172,122.05376434326172,80.28828430175781,-15.503804206848145,42.8184700012207
2855955.0,-119.95528411865234,-123.39501953125,16.361087799072266,121.96390533447266,80.34620666503906,-15.462568283081055,42.77689743041992
2855959.0,-119.86542510986328,-123.38819122314453,16.40300178527832,121.87396240234375,80.40409088134766,-15.421199798583984,42.73512268066406
2855963.0,-119.77572631835938,-123.3812484741211,16.444448471069336,121.78396606445312,80.46194458007812,-15.3797025680542,42.69314956665039
2855967.0,-119.68619537353516,-123.37418365478516,16.485431671142578,121.69389343261719,80.51974487304688,-15.338074684143066,42.650970458984375
2855971.0,-119.59684753417969,-123.36701202392578,16.52594757080078,121.60374450683594,80.57752227783203,-15.296316146850586,42.60860061645508
2855975.0,-119.50764465332031,-123.35973358154297,16.565998077392578,121.51351928710938,80.63524627685547,-15.254429817199707,42.56602478027344
2855979.0,-119.41863250732422,-123.35233306884766,16.605581283569336,121.4232406616211,80.69294738769531,-15.21241283416748,42.523250579833984
2855983.0,-119.32977294921875,-123.34478759765625,16.644699096679688,121.3328857421875,80.7506103515625,-15.170265197753906,42.48028564453125
2855987.0,-119.2410888671875,-123.33716583251953,16.683347702026367,121.2424545288086,80.8082275390625,-15.127989768981934,42.43711853027344
2855991.0,-119.15257263183594,-123.32940673828125,16.721532821655273,121.15196990966797,80.8658218383789,-15.08558464050293,42.39375686645508
2855995.0,-119.06421661376953,-123.32154083251953,16.759252548217773,121.06143188476562,80.92337036132812,-15.043049812316895,42.35020065307617
2855999.0,-118.97603607177734,-123.31354522705078,16.796504974365234,120.97080993652344,80.98088836669922,-15.000386238098145,42.30644607543945
